order_id,customer_id,order_date,sku,units,amount_sgd,status,delivered_at
ORD-00565,CUS-0215,2026-08-18,SKU-PAD-DAY-10,3,38.7,Delayed,
ORD-00566,CUS-0215,2026-03-17,SKU-PAD-NGT-10,3,14.9,Delivered,2026-03-22
ORD-00567,CUS-0216,2026-06-22,SKU-DIA-M-38,2,61.8,Preparing,
ORD-00568,CUS-0217,2026-07-24,SKU-DIA-M-38,1,92.7,Preparing,
ORD-00569,CUS-0217,2026-07-31,SKU-PAD-NGT-10,3,44.7,Delivered,2026-08-06
ORD-00570,CUS-0218,2026-04-29,SKU-PNT-LGT-14,2,29.7,Preparing,
ORD-00571,CUS-0219,2026-07-30,SKU-PAD-DAY-10,2,12.9,Delivered,2026-08-05
ORD-00572,CUS-0220,2026-07-03,SKU-DIA-M-38,3,30.9,Delivered,2026-07-10
ORD-00573,CUS-0220,2026-02-10,SKU-PAD-NGT-10,1,14.9,Delivered,2026-02-14
ORD-00574,CUS-0220,2026-07-07,SKU-PNT-LGT-14,2,9.9,Delivered,2026-07-12
ORD-00575,CUS-0220,2026-07-29,SKU-DIA-M-38,2,61.8,Delivered,2026-08-03
ORD-00576,CUS-0221,2025-12-28,SKU-WIP-80,2,7.9,Delivered,2026-01-02
ORD-00577,CUS-0221,2026-01-13,SKU-PAD-NGT-10,3,14.9,Delivered,2026-01-18
ORD-00578,CUS-0221,2026-02-25,SKU-WIP-80,1,7.9,Delivered,2026-02-28
ORD-00579,CUS-0221,2026-01-22,SKU-PAD-NGT-10,3,44.7,In transit,
ORD-00580,CUS-0221,2026-05-29,SKU-PAD-DAY-10,1,12.9,In transit,
ORD-00581,CUS-0222,2025-12-27,SKU-PNT-LGT-14,2,9.9,Returned,
ORD-00582,CUS-0222,2026-04-30,SKU-PAD-DAY-10,2,25.8,Delivered,2026-05-03
ORD-00583,CUS-0222,2026-01-12,SKU-PNT-LGT-14,2,9.9,Delayed,
ORD-00584,CUS-0222,2026-02-11,SKU-PNT-LGT-14,2,29.7,Delivered,2026-02-14
ORD-00585,CUS-0222,2026-03-24,SKU-PAD-NGT-10,2,14.9,Delivered,2026-03-29
ORD-00586,CUS-0223,2026-03-24,SKU-DIA-M-38,2,92.7,Delivered,2026-03-31
ORD-00587,CUS-0224,2026-02-06,SKU-DIA-NB-40,1,57.8,Delayed,
ORD-00588,CUS-0224,2026-04-19,SKU-PAD-NGT-10,3,14.9,Delivered,2026-04-23
ORD-00589,CUS-0224,2026-03-10,SKU-PAD-DAY-10,1,12.9,Delivered,2026-03-16
ORD-00590,CUS-0224,2026-08-18,SKU-PAD-NGT-10,3,14.9,Delivered,2026-08-20
ORD-00591,CUS-0224,2026-01-16,SKU-PNT-LGT-14,1,19.8,Delivered,2026-01-24
ORD-00592,CUS-0225,2026-01-01,SKU-WIP-80,1,23.7,Delivered,2026-01-05
ORD-00593,CUS-0225,2026-05-27,SKU-PAD-NGT-10,3,14.9,Delivered,2026-06-02
ORD-00594,CUS-0226,2026-04-28,SKU-PAD-NGT-10,3,44.7,Delivered,2026-05-06
ORD-00595,CUS-0226,2026-02-12,SKU-DIA-M-38,3,30.9,Delivered,2026-02-17
ORD-00596,CUS-0226,2026-04-24,SKU-WIP-80,2,23.7,Delivered,2026-05-02
ORD-00597,CUS-0226,2026-01-11,SKU-DIA-NB-40,2,28.9,Delivered,2026-01-17
ORD-00598,CUS-0226,2026-08-01,SKU-PNT-LGT-14,1,29.7,In transit,
ORD-00599,CUS-0227,2026-01-25,SKU-PAD-DAY-10,1,12.9,Delivered,2026-01-27
ORD-00600,CUS-0227,2026-07-31,SKU-DIA-M-38,2,92.7,Delivered,2026-08-05
ORD-00601,CUS-0228,2026-04-11,SKU-PNT-LGT-14,3,19.8,In transit,
ORD-00602,CUS-0229,2026-01-11,SKU-PAD-NGT-10,2,29.8,Delivered,2026-01-19
ORD-00603,CUS-0230,2026-01-03,SKU-PNT-LGT-14,1,9.9,Delivered,2026-01-07
ORD-00604,CUS-0230,2026-07-08,SKU-DIA-M-38,2,92.7,Delayed,
ORD-00605,CUS-0231,2026-04-19,SKU-PAD-DAY-10,3,12.9,Delivered,2026-04-21
ORD-00606,CUS-0231,2026-06-01,SKU-DIA-M-38,1,30.9,Delivered,2026-06-03
ORD-00607,CUS-0231,2026-01-28,SKU-DIA-M-38,2,30.9,Delivered,2026-01-30
ORD-00608,CUS-0231,2026-03-04,SKU-PNT-LGT-14,2,9.9,In transit,
ORD-00609,CUS-0232,2026-01-05,SKU-PAD-NGT-10,2,14.9,Delivered,2026-01-07
ORD-00610,CUS-0233,2026-08-01,SKU-DIA-M-38,3,30.9,Delivered,2026-08-04
ORD-00611,CUS-0233,2026-07-22,SKU-DIA-NB-40,2,86.7,Delivered,2026-07-27
ORD-00612,CUS-0233,2026-01-14,SKU-PAD-DAY-10,1,25.8,Delivered,2026-01-16
ORD-00613,CUS-0234,2026-02-02,SKU-PAD-DAY-10,3,25.8,Delivered,2026-02-04
ORD-00614,CUS-0235,2026-06-12,SKU-WIP-80,3,7.9,Delivered,2026-06-20
ORD-00615,CUS-0235,2026-01-22,SKU-DIA-M-38,1,92.7,Delayed,
ORD-00616,CUS-0235,2026-06-08,SKU-PNT-LGT-14,2,29.7,In transit,
ORD-00617,CUS-0235,2025-12-30,SKU-DIA-M-38,1,92.7,Delivered,2026-01-06
ORD-00618,CUS-0235,2026-06-08,SKU-PNT-LGT-14,3,9.9,Delivered,2026-06-15
ORD-00619,CUS-0236,2026-06-22,SKU-PAD-NGT-10,2,14.9,Delivered,2026-06-29
ORD-00620,CUS-0236,2026-05-31,SKU-PAD-NGT-10,2,44.7,Delivered,2026-06-04
ORD-00621,CUS-0237,2026-02-11,SKU-DIA-M-38,2,92.7,Delayed,
ORD-00622,CUS-0237,2026-08-04,SKU-PAD-NGT-10,1,14.9,Delivered,2026-08-06
ORD-00623,CUS-0237,2026-06-24,SKU-PNT-LGT-14,1,19.8,Preparing,
ORD-00624,CUS-0238,2026-06-04,SKU-PNT-LGT-14,2,29.7,Delivered,2026-06-06
ORD-00625,CUS-0239,2026-04-19,SKU-PAD-NGT-10,1,14.9,Delivered,2026-04-22
ORD-00626,CUS-0239,2026-02-06,SKU-DIA-NB-40,1,28.9,Delivered,2026-02-13
ORD-00627,CUS-0239,2026-02-10,SKU-DIA-NB-40,1,57.8,Preparing,
ORD-00628,CUS-0239,2026-02-11,SKU-PNT-LGT-14,1,9.9,Delayed,
ORD-00629,CUS-0240,2026-07-18,SKU-PAD-NGT-10,3,44.7,Delivered,2026-07-25
ORD-00630,CUS-0240,2026-07-13,SKU-PAD-NGT-10,3,44.7,Delivered,2026-07-19
ORD-00631,CUS-0240,2026-02-28,SKU-PNT-LGT-14,3,19.8,Preparing,
ORD-00632,CUS-0241,2026-06-16,SKU-PAD-DAY-10,3,12.9,Delivered,2026-06-18
ORD-00633,CUS-0242,2026-01-17,SKU-PNT-LGT-14,2,9.9,Delivered,2026-01-21
ORD-00634,CUS-0242,2026-04-30,SKU-DIA-NB-40,1,28.9,In transit,
ORD-00635,CUS-0242,2026-01-23,SKU-WIP-80,3,23.7,Delivered,2026-01-25
ORD-00636,CUS-0242,2026-08-10,SKU-DIA-M-38,1,61.8,Delayed,
ORD-00637,CUS-0243,2026-04-19,SKU-WIP-80,2,15.8,Returned,
ORD-00638,CUS-0244,2026-03-11,SKU-PAD-DAY-10,2,25.8,Delivered,2026-03-13
ORD-00639,CUS-0244,2026-04-29,SKU-WIP-80,1,23.7,Delivered,2026-05-03
ORD-00640,CUS-0244,2026-08-15,SKU-PNT-LGT-14,1,19.8,Delivered,2026-08-18
ORD-00641,CUS-0245,2026-02-28,SKU-DIA-NB-40,3,57.8,In transit,
ORD-00642,CUS-0245,2026-05-26,SKU-DIA-M-38,1,30.9,Delivered,2026-06-01
ORD-00643,CUS-0245,2026-08-21,SKU-WIP-80,3,23.7,Delivered,2026-08-27
ORD-00644,CUS-0246,2026-05-13,SKU-WIP-80,2,15.8,Delivered,2026-05-20
ORD-00645,CUS-0246,2026-07-06,SKU-DIA-NB-40,1,28.9,Delivered,2026-07-12
ORD-00646,CUS-0247,2026-01-28,SKU-PAD-DAY-10,1,12.9,In transit,
ORD-00647,CUS-0248,2026-05-12,SKU-PAD-NGT-10,1,29.8,Preparing,
ORD-00648,CUS-0248,2026-07-24,SKU-DIA-M-38,3,30.9,Delivered,2026-07-30
ORD-00649,CUS-0248,2026-07-20,SKU-DIA-M-38,3,92.7,Delivered,2026-07-27
ORD-00650,CUS-0248,2026-04-05,SKU-DIA-M-38,2,30.9,Delayed,
ORD-00651,CUS-0249,2026-03-05,SKU-WIP-80,3,23.7,Delivered,2026-03-08
ORD-00652,CUS-0250,2026-07-15,SKU-PAD-DAY-10,1,38.7,Delivered,2026-07-21
ORD-00653,CUS-0250,2026-05-12,SKU-DIA-NB-40,3,28.9,Returned,
ORD-00654,CUS-0250,2026-07-12,SKU-DIA-M-38,3,30.9,Delivered,2026-07-16
ORD-00655,CUS-0250,2026-02-11,SKU-PAD-DAY-10,3,12.9,Delivered,2026-02-14
ORD-00656,CUS-0250,2026-07-02,SKU-DIA-NB-40,3,28.9,Delivered,2026-07-08
ORD-00657,CUS-0251,2026-08-21,SKU-PAD-NGT-10,2,14.9,Delayed,
ORD-00658,CUS-0251,2026-05-04,SKU-PAD-DAY-10,1,12.9,Delivered,2026-05-10
ORD-00659,CUS-0252,2026-08-11,SKU-PNT-LGT-14,1,19.8,Preparing,
ORD-00660,CUS-0252,2026-06-24,SKU-PAD-NGT-10,1,14.9,Delayed,
ORD-00661,CUS-0252,2026-06-18,SKU-PAD-NGT-10,1,44.7,Delivered,2026-06-21
ORD-00662,CUS-0252,2026-03-02,SKU-DIA-M-38,2,30.9,Delivered,2026-03-04
ORD-00663,CUS-0252,2026-04-13,SKU-PNT-LGT-14,3,9.9,Delivered,2026-04-19
ORD-00664,CUS-0253,2026-04-03,SKU-PAD-NGT-10,1,44.7,Delivered,2026-04-06
ORD-00665,CUS-0254,2026-05-25,SKU-PAD-DAY-10,2,25.8,Delivered,2026-05-28
ORD-00666,CUS-0254,2026-04-16,SKU-WIP-80,2,23.7,Delivered,2026-04-22
ORD-00667,CUS-0254,2026-04-13,SKU-DIA-M-38,2,61.8,Delivered,2026-04-17
ORD-00668,CUS-0254,2026-01-27,SKU-DIA-M-38,2,61.8,Delivered,2026-02-03
ORD-00669,CUS-0255,2026-06-06,SKU-PAD-DAY-10,3,25.8,Delivered,2026-06-10
ORD-00670,CUS-0255,2026-06-17,SKU-WIP-80,3,7.9,Delivered,2026-06-23
ORD-00671,CUS-0255,2026-01-11,SKU-DIA-NB-40,1,57.8,Delivered,2026-01-16
ORD-00672,CUS-0255,2026-03-15,SKU-DIA-M-38,1,61.8,Delivered,2026-03-22
ORD-00673,CUS-0255,2026-08-07,SKU-PAD-NGT-10,1,14.9,Delivered,2026-08-09
ORD-00674,CUS-0256,2026-02-17,SKU-PNT-LGT-14,2,19.8,Preparing,
ORD-00675,CUS-0257,2026-03-28,SKU-PAD-DAY-10,2,12.9,Delivered,2026-04-01
ORD-00676,CUS-0258,2026-07-06,SKU-PNT-LGT-14,1,9.9,Delivered,2026-07-09
ORD-00677,CUS-0258,2026-01-18,SKU-PAD-NGT-10,2,14.9,Delayed,
ORD-00678,CUS-0258,2026-01-04,SKU-WIP-80,2,7.9,Delivered,2026-01-10
ORD-00679,CUS-0258,2026-06-10,SKU-DIA-M-38,3,61.8,Delivered,2026-06-15
ORD-00680,CUS-0258,2026-06-23,SKU-PNT-LGT-14,2,9.9,Delivered,2026-06-29
ORD-00681,CUS-0259,2026-02-06,SKU-PAD-NGT-10,2,29.8,Delivered,2026-02-08
ORD-00682,CUS-0259,2026-05-14,SKU-PNT-LGT-14,3,19.8,Delivered,2026-05-16
ORD-00683,CUS-0260,2026-07-25,SKU-WIP-80,3,15.8,Delivered,2026-07-31
ORD-00684,CUS-0260,2026-05-02,SKU-PAD-NGT-10,3,14.9,Delivered,2026-05-10
ORD-00685,CUS-0261,2026-04-09,SKU-DIA-M-38,1,30.9,Delayed,
ORD-00686,CUS-0261,2026-05-15,SKU-PAD-NGT-10,2,29.8,Delivered,2026-05-18
ORD-00687,CUS-0262,2026-04-13,SKU-DIA-M-38,1,92.7,Delayed,
ORD-00688,CUS-0263,2026-03-01,SKU-DIA-NB-40,3,57.8,Delayed,
ORD-00689,CUS-0263,2026-06-12,SKU-PNT-LGT-14,3,19.8,Delivered,2026-06-18
ORD-00690,CUS-0264,2026-02-01,SKU-WIP-80,3,15.8,In transit,
ORD-00691,CUS-0265,2026-03-18,SKU-DIA-M-38,1,92.7,Delivered,2026-03-24
ORD-00692,CUS-0266,2026-08-14,SKU-DIA-NB-40,2,57.8,Delivered,2026-08-17
ORD-00693,CUS-0267,2026-07-26,SKU-WIP-80,1,15.8,Returned,
ORD-00694,CUS-0267,2026-05-26,SKU-PAD-NGT-10,1,44.7,Delivered,2026-05-28
ORD-00695,CUS-0267,2026-01-12,SKU-PAD-DAY-10,3,12.9,Delivered,2026-01-19
ORD-00696,CUS-0267,2026-06-04,SKU-PAD-DAY-10,3,25.8,Delivered,2026-06-09
ORD-00697,CUS-0267,2026-04-13,SKU-DIA-M-38,1,61.8,Returned,
ORD-00698,CUS-0268,2026-06-12,SKU-PAD-NGT-10,3,44.7,Preparing,
ORD-00699,CUS-0268,2026-06-12,SKU-WIP-80,1,7.9,Delivered,2026-06-17
ORD-00700,CUS-0268,2026-05-18,SKU-PAD-DAY-10,1,12.9,In transit,
ORD-00701,CUS-0268,2026-03-18,SKU-PAD-NGT-10,2,14.9,Delivered,2026-03-21
ORD-00702,CUS-0269,2026-03-21,SKU-PAD-DAY-10,2,38.7,Delivered,2026-03-27
ORD-00703,CUS-0269,2026-03-14,SKU-WIP-80,1,23.7,In transit,
ORD-00704,CUS-0269,2026-05-04,SKU-PAD-NGT-10,2,29.8,Delayed,
ORD-00705,CUS-0270,2026-02-14,SKU-DIA-M-38,2,30.9,Delivered,2026-02-20
ORD-00706,CUS-0270,2026-01-12,SKU-PNT-LGT-14,3,29.7,In transit,
ORD-00707,CUS-0270,2026-02-03,SKU-DIA-M-38,1,30.9,Delivered,2026-02-05
ORD-00708,CUS-0270,2026-02-17,SKU-DIA-M-38,1,30.9,Delivered,2026-02-20
ORD-00709,CUS-0271,2026-01-22,SKU-PAD-DAY-10,1,12.9,Delivered,2026-01-26
ORD-00710,CUS-0271,2026-02-21,SKU-DIA-M-38,3,30.9,In transit,
ORD-00711,CUS-0271,2026-08-18,SKU-DIA-NB-40,2,57.8,Delayed,
ORD-00712,CUS-0272,2026-07-08,SKU-WIP-80,2,23.7,Delivered,2026-07-10
ORD-00713,CUS-0273,2026-01-17,SKU-PNT-LGT-14,2,29.7,Delivered,2026-01-19
ORD-00714,CUS-0273,2026-05-08,SKU-PAD-NGT-10,1,44.7,In transit,
ORD-00715,CUS-0273,2026-06-03,SKU-PAD-NGT-10,3,29.8,Delivered,2026-06-11
ORD-00716,CUS-0273,2026-05-23,SKU-WIP-80,2,7.9,Delayed,
ORD-00717,CUS-0274,2026-04-12,SKU-PAD-NGT-10,2,44.7,In transit,
ORD-00718,CUS-0274,2026-03-06,SKU-PAD-DAY-10,2,25.8,Preparing,
ORD-00719,CUS-0274,2026-04-15,SKU-DIA-NB-40,2,57.8,Delivered,2026-04-20
ORD-00720,CUS-0274,2026-01-09,SKU-PAD-DAY-10,3,38.7,Preparing,
ORD-00721,CUS-0275,2026-01-06,SKU-PAD-NGT-10,1,29.8,Delivered,2026-01-08
ORD-00722,CUS-0275,2026-06-12,SKU-PAD-DAY-10,2,25.8,Delivered,2026-06-19
ORD-00723,CUS-0275,2026-01-08,SKU-PAD-NGT-10,2,14.9,Delivered,2026-01-12
ORD-00724,CUS-0275,2026-03-31,SKU-DIA-M-38,1,30.9,Delivered,2026-04-07
ORD-00725,CUS-0276,2026-03-11,SKU-PAD-DAY-10,2,38.7,Delivered,2026-03-15
ORD-00726,CUS-0276,2026-02-16,SKU-PNT-LGT-14,1,29.7,Delayed,
ORD-00727,CUS-0277,2026-02-02,SKU-PAD-DAY-10,3,38.7,Delivered,2026-02-05
ORD-00728,CUS-0277,2026-04-03,SKU-PNT-LGT-14,3,9.9,Delivered,2026-04-10
ORD-00729,CUS-0277,2026-04-09,SKU-DIA-M-38,3,92.7,Preparing,
ORD-00730,CUS-0277,2026-05-26,SKU-DIA-M-38,1,61.8,Delivered,2026-06-01
ORD-00731,CUS-0277,2026-08-21,SKU-PAD-DAY-10,2,25.8,Delivered,2026-08-25
ORD-00732,CUS-0278,2026-03-20,SKU-PNT-LGT-14,3,9.9,Delivered,2026-03-23
ORD-00733,CUS-0279,2026-02-20,SKU-DIA-M-38,2,92.7,Delivered,2026-02-27
ORD-00734,CUS-0279,2026-05-04,SKU-PAD-DAY-10,2,25.8,Delivered,2026-05-07
ORD-00735,CUS-0280,2026-01-19,SKU-DIA-NB-40,3,28.9,Delivered,2026-01-23
ORD-00736,CUS-0281,2026-01-09,SKU-PAD-NGT-10,2,29.8,Delayed,
ORD-00737,CUS-0281,2026-08-05,SKU-PNT-LGT-14,1,9.9,Delivered,2026-08-07
ORD-00738,CUS-0281,2026-03-18,SKU-PAD-DAY-10,1,38.7,Delivered,2026-03-26
ORD-00739,CUS-0282,2026-01-14,SKU-DIA-M-38,3,92.7,In transit,
ORD-00740,CUS-0283,2026-06-09,SKU-WIP-80,2,7.9,In transit,
ORD-00741,CUS-0283,2026-06-16,SKU-DIA-NB-40,2,86.7,In transit,
ORD-00742,CUS-0283,2026-04-09,SKU-WIP-80,1,15.8,Delivered,2026-04-15
ORD-00743,CUS-0283,2026-01-31,SKU-PAD-DAY-10,3,38.7,Preparing,
ORD-00744,CUS-0284,2026-08-02,SKU-PAD-NGT-10,2,44.7,In transit,
ORD-00745,CUS-0284,2026-04-14,SKU-WIP-80,3,7.9,Delivered,2026-04-20
ORD-00746,CUS-0284,2026-06-05,SKU-DIA-NB-40,3,86.7,Preparing,
ORD-00747,CUS-0285,2026-07-20,SKU-PAD-DAY-10,1,12.9,Delivered,2026-07-26
ORD-00748,CUS-0285,2026-03-20,SKU-WIP-80,2,7.9,Preparing,
ORD-00749,CUS-0286,2026-07-29,SKU-PNT-LGT-14,3,29.7,In transit,
ORD-00750,CUS-0286,2026-05-08,SKU-PNT-LGT-14,2,9.9,Delivered,2026-05-16
ORD-00751,CUS-0287,2025-12-30,SKU-DIA-M-38,3,61.8,Delayed,
ORD-00752,CUS-0287,2026-03-15,SKU-DIA-M-38,1,30.9,Delivered,2026-03-22
ORD-00753,CUS-0288,2026-06-25,SKU-PNT-LGT-14,1,9.9,Delivered,2026-07-03
ORD-00754,CUS-0288,2026-02-18,SKU-PAD-DAY-10,1,38.7,Delivered,2026-02-22
ORD-00755,CUS-0288,2026-05-17,SKU-PAD-NGT-10,1,14.9,Delivered,2026-05-22
ORD-00756,CUS-0289,2026-01-27,SKU-PNT-LGT-14,3,9.9,Delivered,2026-02-03
ORD-00757,CUS-0289,2026-03-15,SKU-PAD-NGT-10,1,44.7,Returned,
ORD-00758,CUS-0289,2026-03-07,SKU-PNT-LGT-14,3,29.7,Preparing,
ORD-00759,CUS-0289,2026-05-09,SKU-WIP-80,2,7.9,In transit,
ORD-00760,CUS-0290,2026-08-09,SKU-DIA-M-38,1,92.7,Delivered,2026-08-13
ORD-00761,CUS-0290,2026-05-27,SKU-DIA-NB-40,1,57.8,Delivered,2026-06-01
ORD-00762,CUS-0290,2026-05-23,SKU-PNT-LGT-14,3,19.8,Preparing,
ORD-00763,CUS-0291,2026-01-30,SKU-PAD-DAY-10,2,12.9,Delivered,2026-02-05
ORD-00764,CUS-0291,2026-01-30,SKU-PNT-LGT-14,3,9.9,Delayed,
ORD-00765,CUS-0292,2026-04-16,SKU-PAD-NGT-10,3,44.7,Delivered,2026-04-18
ORD-00766,CUS-0292,2026-07-27,SKU-PNT-LGT-14,3,29.7,Delivered,2026-08-01
ORD-00767,CUS-0293,2026-01-19,SKU-DIA-NB-40,3,86.7,Delivered,2026-01-24
ORD-00768,CUS-0294,2026-07-27,SKU-PAD-DAY-10,3,25.8,Delayed,
ORD-00769,CUS-0295,2026-05-24,SKU-DIA-M-38,2,61.8,Delivered,2026-05-29
ORD-00770,CUS-0295,2026-05-08,SKU-PAD-DAY-10,2,12.9,Delivered,2026-05-11
ORD-00771,CUS-0296,2026-06-02,SKU-DIA-NB-40,1,28.9,Returned,
ORD-00772,CUS-0297,2026-04-12,SKU-WIP-80,3,7.9,Delivered,2026-04-14
ORD-00773,CUS-0297,2026-07-31,SKU-DIA-NB-40,2,86.7,Delivered,2026-08-03
ORD-00774,CUS-0297,2026-07-31,SKU-DIA-M-38,2,61.8,Delivered,2026-08-08
ORD-00775,CUS-0297,2026-01-30,SKU-PAD-NGT-10,3,14.9,Delivered,2026-02-01
ORD-00776,CUS-0297,2026-04-28,SKU-DIA-NB-40,1,28.9,Delayed,
ORD-00777,CUS-0298,2026-08-19,SKU-WIP-80,3,23.7,Delivered,2026-08-26
ORD-00778,CUS-0299,2026-08-20,SKU-WIP-80,3,23.7,Delivered,2026-08-27
ORD-00779,CUS-0300,2026-01-08,SKU-DIA-NB-40,1,86.7,Delivered,2026-01-16
ORD-00780,CUS-0301,2026-03-23,SKU-PAD-NGT-10,1,44.7,Delivered,2026-03-30
ORD-00781,CUS-0301,2026-07-16,SKU-DIA-NB-40,2,86.7,In transit,
ORD-00782,CUS-0301,2026-01-20,SKU-PAD-NGT-10,1,14.9,Delayed,
ORD-00783,CUS-0301,2026-05-25,SKU-DIA-NB-40,3,86.7,Delivered,2026-05-30
ORD-00784,CUS-0302,2026-04-02,SKU-DIA-M-38,2,61.8,Delayed,
ORD-00785,CUS-0302,2026-06-09,SKU-WIP-80,1,23.7,Delivered,2026-06-17
ORD-00786,CUS-0303,2026-03-10,SKU-WIP-80,1,7.9,Delivered,2026-03-17
ORD-00787,CUS-0304,2026-07-08,SKU-DIA-M-38,2,30.9,Delivered,2026-07-15
ORD-00788,CUS-0305,2026-05-23,SKU-DIA-M-38,3,61.8,Delivered,2026-05-28
ORD-00789,CUS-0306,2026-05-25,SKU-PNT-LGT-14,2,19.8,Preparing,
ORD-00790,CUS-0306,2026-05-15,SKU-PAD-NGT-10,2,44.7,Preparing,
ORD-00791,CUS-0307,2026-03-20,SKU-DIA-NB-40,2,28.9,In transit,
ORD-00792,CUS-0307,2026-06-19,SKU-DIA-NB-40,3,86.7,Delivered,2026-06-24
ORD-00793,CUS-0307,2026-03-06,SKU-PAD-NGT-10,2,14.9,Delivered,2026-03-10
ORD-00794,CUS-0307,2026-01-10,SKU-WIP-80,1,7.9,Delayed,
ORD-00795,CUS-0307,2026-08-15,SKU-WIP-80,1,23.7,Delivered,2026-08-17
ORD-00796,CUS-0308,2026-03-17,SKU-PAD-NGT-10,3,44.7,Delivered,2026-03-19
ORD-00797,CUS-0308,2026-07-24,SKU-DIA-NB-40,2,28.9,Delayed,
ORD-00798,CUS-0309,2026-07-16,SKU-DIA-M-38,1,92.7,Delivered,2026-07-23
ORD-00799,CUS-0309,2026-02-21,SKU-PAD-DAY-10,2,12.9,Delivered,2026-02-27
ORD-00800,CUS-0310,2025-12-30,SKU-DIA-NB-40,2,57.8,Preparing,
ORD-00801,CUS-0311,2026-05-20,SKU-PAD-NGT-10,2,44.7,In transit,
ORD-00802,CUS-0311,2026-01-21,SKU-WIP-80,2,15.8,Delivered,2026-01-28
ORD-00803,CUS-0311,2026-03-07,SKU-PAD-NGT-10,3,29.8,Delivered,2026-03-12
ORD-00804,CUS-0312,2026-07-31,SKU-PAD-DAY-10,2,38.7,In transit,
ORD-00805,CUS-0313,2026-07-03,SKU-DIA-NB-40,2,86.7,Preparing,
ORD-00806,CUS-0313,2026-04-25,SKU-DIA-M-38,3,30.9,Delayed,
ORD-00807,CUS-0313,2026-07-12,SKU-DIA-NB-40,1,57.8,Delayed,
ORD-00808,CUS-0313,2026-05-06,SKU-WIP-80,1,7.9,Delivered,2026-05-10
ORD-00809,CUS-0313,2026-06-18,SKU-PAD-DAY-10,2,38.7,Delivered,2026-06-26
ORD-00810,CUS-0314,2026-02-01,SKU-PAD-NGT-10,3,14.9,Delivered,2026-02-08
ORD-00811,CUS-0315,2026-04-18,SKU-WIP-80,3,15.8,Delivered,2026-04-20
ORD-00812,CUS-0315,2026-07-08,SKU-DIA-NB-40,2,57.8,Delivered,2026-07-16
ORD-00813,CUS-0315,2026-08-22,SKU-PAD-NGT-10,3,29.8,Delivered,2026-08-25
ORD-00814,CUS-0315,2026-04-28,SKU-DIA-M-38,3,92.7,In transit,
ORD-00815,CUS-0315,2026-04-03,SKU-DIA-M-38,3,30.9,In transit,
ORD-00816,CUS-0316,2026-07-13,SKU-DIA-NB-40,3,86.7,Delivered,2026-07-21
ORD-00817,CUS-0316,2026-07-28,SKU-PAD-DAY-10,1,25.8,Preparing,
ORD-00818,CUS-0317,2026-08-01,SKU-DIA-M-38,3,92.7,Delayed,
ORD-00819,CUS-0317,2026-07-29,SKU-WIP-80,3,15.8,Delayed,
ORD-00820,CUS-0317,2026-04-26,SKU-PAD-NGT-10,2,14.9,In transit,
ORD-00821,CUS-0318,2026-05-17,SKU-PAD-NGT-10,1,14.9,Delivered,2026-05-20
ORD-00822,CUS-0319,2026-06-18,SKU-DIA-NB-40,3,86.7,Delivered,2026-06-24
ORD-00823,CUS-0319,2026-02-26,SKU-PNT-LGT-14,3,29.7,Delayed,
ORD-00824,CUS-0320,2026-07-03,SKU-PAD-DAY-10,3,12.9,Delivered,2026-07-05
ORD-00825,CUS-0320,2026-07-27,SKU-WIP-80,2,15.8,Delivered,2026-08-02
ORD-00826,CUS-0321,2026-02-12,SKU-DIA-M-38,1,92.7,Delivered,2026-02-16
ORD-00827,CUS-0321,2026-05-19,SKU-WIP-80,1,7.9,In transit,
ORD-00828,CUS-0321,2025-12-28,SKU-DIA-M-38,2,61.8,In transit,
ORD-00829,CUS-0321,2026-07-30,SKU-WIP-80,2,15.8,Delivered,2026-08-04
ORD-00830,CUS-0322,2026-07-27,SKU-DIA-NB-40,3,28.9,Preparing,
ORD-00831,CUS-0322,2026-02-11,SKU-PAD-DAY-10,3,12.9,Delivered,2026-02-17
ORD-00832,CUS-0322,2026-02-23,SKU-PAD-DAY-10,1,38.7,Preparing,
ORD-00833,CUS-0322,2026-04-29,SKU-WIP-80,2,23.7,Delayed,
ORD-00834,CUS-0323,2026-04-18,SKU-WIP-80,3,23.7,Preparing,
ORD-00835,CUS-0323,2026-07-26,SKU-DIA-NB-40,3,57.8,In transit,
ORD-00836,CUS-0323,2026-02-26,SKU-WIP-80,1,15.8,In transit,
ORD-00837,CUS-0324,2026-04-16,SKU-PNT-LGT-14,3,29.7,Delivered,2026-04-23
ORD-00838,CUS-0325,2026-06-23,SKU-DIA-NB-40,3,28.9,Preparing,
ORD-00839,CUS-0325,2026-03-24,SKU-DIA-NB-40,2,86.7,Delivered,2026-03-27
ORD-00840,CUS-0325,2026-06-11,SKU-PNT-LGT-14,1,19.8,Delivered,2026-06-13
ORD-00841,CUS-0325,2026-07-09,SKU-WIP-80,3,15.8,Delivered,2026-07-14
ORD-00842,CUS-0326,2026-03-09,SKU-PAD-NGT-10,2,44.7,In transit,
ORD-00843,CUS-0326,2026-08-05,SKU-DIA-M-38,2,30.9,Delivered,2026-08-10
ORD-00844,CUS-0327,2026-06-18,SKU-PNT-LGT-14,1,9.9,Delivered,2026-06-22
ORD-00845,CUS-0327,2026-05-12,SKU-PAD-NGT-10,1,29.8,Delivered,2026-05-17
ORD-00846,CUS-0328,2026-04-10,SKU-WIP-80,2,15.8,Delivered,2026-04-13
